numel numnp nmat plane_stress_flag 
1328 1468   1   1
matl no., E modulus, Poisson Ratio, mass 
  0 30000000.000000 0.300000 1.000000
el no.,connectivity, matl no
198 331 712 1185 713   1
199 254 1011 1185 712   1
200  76 623 1186 414   1
201 226 714 1186 623   1
202 331 713 1186 714   1
203 122 414 1186 713   1
204  75 412 1187 622   1
205 121 715 1187 412   1
206 331 714 1187 715   1
207 226 622 1187 714   1
208  10 1012 1188 415   1
209 255 716 1188 1012   1
210 332 719 1188 716   1
211 122 415 1188 719   1
212  11 417 1189 1013   1
213 123 717 1189 417   1
214 332 716 1189 717   1
215 255 1013 1189 716   1
216  77 587 1190 416   1
217 208 718 1190 587   1
218 332 717 1190 718   1
219 123 416 1190 717   1
220  76 414 1191 586   1
221 122 719 1191 414   1
222 332 718 1191 719   1
223 208 586 1191 718   1
224  11 1014 1192 417   1
225 256 720 1192 1014   1
226 333 723 1192 720   1
227 123 417 1192 723   1
228  12 509 1193 1015   1
229 169 721 1193 509   1
230 333 720 1193 721   1
231 256 1015 1193 720   1
232  78 613 1194 508   1
233 221 722 1194 613   1
234 333 721 1194 722   1
235 169 508 1194 721   1
236  77 416 1195 612   1
237 123 723 1195 416   1
238 333 722 1195 723   1
239 221 612 1195 722   1
240  12 1016 1196 510   1
241 257 724 1196 1016   1
242 334 727 1196 724   1
243 170 510 1196 727   1
244  13 419 1197 1017   1
245 124 725 1197 419   1
246 334 724 1197 725   1
247 257 1017 1197 724   1
248  80 597 1198 418   1
249 213 726 1198 597   1
250 334 725 1198 726   1
251 124 418 1198 725   1
252  79 511 1199 596   1
253 170 727 1199 511   1
254 334 726 1199 727   1
255 213 596 1199 726   1
256  13 1018 1200 419   1
257 258 728 1200 1018   1
258 335 731 1200 728   1
259 124 419 1200 731   1
260  14 421 1201 1019   1
261 125 729 1201 421   1
262 335 728 1201 729   1
263 258 1019 1201 728   1
264  81 647 1202 420   1
265 238 730 1202 647   1
266 335 729 1202 730   1
267 125 420 1202 729   1
268  80 418 1203 646   1
269 124 731 1203 418   1
270 335 730 1203 731   1
271 238 646 1203 730   1
272  14 1020 1204 421   1
273 259 732 1204 1020   1
274 336 735 1204 732   1
275 125 421 1204 735   1
276  15 423 1205 1021   1
277 126 733 1205 423   1
278 336 732 1205 733   1
279 259 1021 1205 732   1
280  82 593 1206 422   1
281 211 734 1206 593   1
282 336 733 1206 734   1
283 126 422 1206 733   1
284  81 420 1207 592   1
285 125 735 1207 420   1
286 336 734 1207 735   1
287 211 592 1207 734   1
288  15 1022 1208 423   1
289 260 736 1208 1022   1
290 337 739 1208 736   1
291 126 423 1208 739   1
292  16 425 1209 1023   1
293 127 737 1209 425   1
294 337 736 1209 737   1
295 260 1023 1209 736   1
296  83 577 1210 424   1
297 203 738 1210 577   1
298 337 737 1210 738   1
299 127 424 1210 737   1
300  82 422 1211 576   1
301 126 739 1211 422   1
302 337 738 1211 739   1
303 203 576 1211 738   1
304  16 1024 1212 425   1
305 261 740 1212 1024   1
306 338 743 1212 740   1
307 127 425 1212 743   1
308  17 427 1213 1025   1
309 128 741 1213 427   1
310 338 740 1213 741   1
311 261 1025 1213 740   1
312  84 557 1214 426   1
313 193 742 1214 557   1
314 338 741 1214 742   1
315 128 426 1214 741   1
316  83 424 1215 556   1
317 127 743 1215 424   1
318 338 742 1215 743   1
319 193 556 1215 742   1
320  17 1026 1216 427   1
321 262 744 1216 1026   1
322 339 747 1216 744   1
323 128 427 1216 747   1
324  18 429 1217 1027   1
325 129 745 1217 429   1
326 339 744 1217 745   1
327 262 1027 1217 744   1
328  85 547 1218 428   1
329 188 746 1218 547   1
330 339 745 1218 746   1
331 129 428 1218 745   1
332  84 426 1219 546   1
333 128 747 1219 426   1
334 339 746 1219 747   1
335 188 546 1219 746   1
336  18 1028 1220 429   1
337 263 748 1220 1028   1
338 340 751 1220 748   1
339 129 429 1220 751   1
340  19 431 1221 1029   1
341 130 749 1221 431   1
342 340 748 1221 749   1
343 263 1029 1221 748   1
344  86 545 1222 430   1
345 187 750 1222 545   1
346 340 749 1222 750   1
347 130 430 1222 749   1
348  85 428 1223 544   1
349 129 751 1223 428   1
350 340 750 1223 751   1
351 187 544 1223 750   1
352  19 1030 1224 431   1
353 264 752 1224 1030   1
354 341 755 1224 752   1
355 130 431 1224 755   1
356  20 433 1225 1031   1
357 131 753 1225 433   1
358 341 752 1225 753   1
359 264 1031 1225 752   1
360  87 571 1226 432   1
361 200 754 1226 571   1
362 341 753 1226 754   1
363 131 432 1226 753   1
364  86 430 1227 570   1
365 130 755 1227 430   1
366 341 754 1227 755   1
367 200 570 1227 754   1
368  20 1032 1228 433   1
369 265 756 1228 1032   1
370 342 759 1228 756   1
371 131 433 1228 759   1
372  21 435 1229 1033   1
373 132 757 1229 435   1
374 342 756 1229 757   1
375 265 1033 1229 756   1
376  88 559 1230 434   1
377 194 758 1230 559   1
378 342 757 1230 758   1
379 132 434 1230 757   1
380  87 432 1231 558   1
381 131 759 1231 432   1
382 342 758 1231 759   1
383 194 558 1231 758   1
384  21 1034 1232 435   1
385 266 760 1232 1034   1
386 343 763 1232 760   1
387 132 435 1232 763   1
388  22 437 1233 1035   1
389 133 761 1233 437   1
390 343 760 1233 761   1
391 266 1035 1233 760   1
392  89 529 1234 436   1
393 179 762 1234 529   1
394 343 761 1234 762   1
395 133 436 1234 761   1
396  88 434 1235 528   1
397 132 763 1235 434   1
398 343 762 1235 763   1
399 179 528 1235 762   1
400  22 1036 1236 437   1
401 267 764 1236 1036   1
402 344 767 1236 764   1
403 133 437 1236 767   1
404  23 439 1237 1037   1
405 134 765 1237 439   1
406 344 764 1237 765   1
407 267 1037 1237 764   1
408  90 535 1238 438   1
409 182 766 1238 535   1
410 344 765 1238 766   1
411 134 438 1238 765   1
412  89 436 1239 534   1
413 133 767 1239 436   1
414 344 766 1239 767   1
415 182 534 1239 766   1
416  23 1038 1240 439   1
417 268 768 1240 1038   1
418 345 771 1240 768   1
419 134 439 1240 771   1
420  24 441 1241 1039   1
421 135 769 1241 441   1
422 345 768 1241 769   1
423 268 1039 1241 768   1
424  91 585 1242 440   1
425 207 770 1242 585   1
426 345 769 1242 770   1
427 135 440 1242 769   1
428  90 438 1243 584   1
429 134 771 1243 438   1
430 345 770 1243 771   1
431 207 584 1243 770   1
432  24 1040 1244 441   1
433 269 772 1244 1040   1
434 346 775 1244 772   1
435 135 441 1244 775   1
436  25 443 1245 1041   1
437 136 773 1245 443   1
438 346 772 1245 773   1
439 269 1041 1245 772   1
440  33 539 1246 442   1
441 184 774 1246 539   1
442 346 773 1246 774   1
443 136 442 1246 773   1
444  91 440 1247 538   1
445 135 775 1247 440   1
446 346 774 1247 775   1
447 184 538 1247 774   1
448  25 1042 1248 443   1
449 270 776 1248 1042   1
450 347 779 1248 776   1
451 136 443 1248 779   1
452  26 445 1249 1043   1
453 137 777 1249 445   1
454 347 776 1249 777   1
455 270 1043 1249 776   1
456  32 1056 1250 444   1
457 277 778 1250 1056   1
458 347 777 1250 778   1
459 137 444 1250 777   1
460  33 442 1251 1057   1
461 136 779 1251 442   1
462 347 778 1251 779   1
463 277 1057 1251 778   1
464  26 1044 1252 445   1
465 271 780 1252 1044   1
466 348 783 1252 780   1
467 137 445 1252 783   1
468  27 447 1253 1045   1
469 138 781 1253 447   1
